transaction_id,status,id_fin,distance,passengers_count,status1,pac_amount_to_collect,pac_status,pac_enabled,total_amount,linked_parent,amount,txn_tag,doi,doj
TRNAFBI7MCRNUD,confirmed,49171068,1076,1,success,505.0,waitlist,true,505.0,,505.0,Active                                            ,2019-04-21,20190526
TRNAFBEO3RTC47,confirmed,14713493,2341,1,success,820.0,waitlist,true,820.0,,820.0,Dormant12                                         ,2019-04-18,20190527
TRNAFBEJCWVICX,order_cancelled,38899625,1029,2,success,970.0,collected,true,970.0,,970.0,NEWGI                                             ,2019-04-18,20190521
TRNAFBFFQLCTZS,confirmed,57718421,1456,1,success,1660.0,waitlist,true,1660.0,,1660.0,Active                                            ,2019-04-19,20190523
TRNA1J4QM2VAGA,confirmed,58194643,1111,1,success,545.0,pending_utp,true,545.0,,545.0,NEWGI                                             ,2019-04-15,20190522
TRNAFBG2X6PSSR,confirmed,57918058,1947,1,success,2295.0,waitlist,true,2295.0,,2295.0,NEWGI                                             ,2019-04-19,20190531
TRNAFBGO2CYSSB,order_payment_status_success,52055763,1333,1,success,0.0,collected,true,570.0,,570.0,NEWLOB                                            ,2019-04-20,20190616
TRNA1J5HS3Z3MT,confirmed,35993698,1418,4,success,9240.0,waitlist,true,9240.0,,9240.0,NEWLOB                                            ,2019-04-22,20190602
TRNAFBEN8PRH9D,confirmed,11182253,1348,3,success,3930.0,waitlist,true,3930.0,,3930.0,Dormant6                                          ,2019-04-18,20190524
TRNAFBGMPWZE3D,confirmed,49391438,1249,3,success,1595.0,waitlist,true,1595.0,,1595.0,NEWGI                                             ,2019-04-20,20190521
TRNAFB9AJCNVXV,confirmed,58189354,283,1,success,210.0,waitlist,true,210.0,,210.0,NEWGI                                             ,2019-04-13,20190514
TRNAFBIU2COILT,confirmed,58561047,1289,2,success,5250.0,waitlist,true,5250.0,,5250.0,NEWGI                                             ,2019-04-22,20190527
TRNAFBIWAADJWH,confirmed,48613957,1950,1,success,750.0,pending_utp,true,750.0,,750.0,NEWLOB                                            ,2019-04-22,20190706
TRNAFBCN3H10PU,confirmed,58352362,998,1,success,510.0,waitlist,true,510.0,,510.0,Active                                            ,2019-04-16,20190520
TRNAFBCUAOO6FP,confirmed,25541681,1020,2,success,3830.0,waitlist,true,3830.0,,3830.0,Active                                            ,2019-04-16,20190605
TRNAFBG5F3NZY6,confirmed,44258270,502,4,success,1220.0,waitlist,true,1220.0,,1220.0,Active                                            ,2019-04-19,20190524
TRNAFBGJB4H5CW,confirmed,58510854,468,1,success,290.0,waitlist,true,290.0,,290.0,NEWGI                                             ,2019-04-20,20190527
TRNAFBGW6YVOZ2,confirmed,34163380,458,1,success,710.0,waitlist,true,710.0,,710.0,NEWGI                                             ,2019-04-20,20190524
TRNAFBJ4PXBY3H,confirmed,58331016,1543,1,success,1665.0,waitlist,true,1665.0,,1665.0,NEWLOB                                            ,2019-04-22,20190613
TRNAFBJ4JZITXX,confirmed,36019630,1376,1,success,315.0,waitlist,true,315.0,,315.0,NEWGI                                             ,2019-04-22,20190531
TRNA1J2NW6NA7Y,confirmed,1564371,266,1,success,165.0,waitlist,true,165.0,,165.0,Active                                            ,2019-03-27,20190328
TRNAFBABNHVYG4,confirmed,40656552,997,1,success,510.0,waitlist,true,510.0,,510.0,NEWGI                                             ,2019-04-14,20190608
TRNA1J4PXU0XNI,order_cancelled,49564957,1946,5,success,7020.0,collected,true,7020.0,,7020.0,Active                                            ,2019-04-15,20190518
TRNAFBFDMHQOPC,confirmed,58307007,918,1,success,490.0,waitlist,true,490.0,,490.0,NEWGI                                             ,2019-04-19,20190615
TRNA1J4IVM4BV3,confirmed,58208455,1613,1,success,670.0,waitlist,true,670.0,,670.0,NEWGI                                             ,2019-04-13,20190529
TRNAFBGQ9QNF3Q,confirmed,58531303,958,2,success,920.0,pending_utp,true,920.0,,920.0,NEWGI                                             ,2019-04-20,20190601
TRNAFBFKANWZEN,confirmed,17809863,567,1,success,960.0,waitlist,true,960.0,,960.0,Active                                            ,2019-04-19,20190529
TRNAFBGJ596LFS,confirmed,56540964,781,1,success,445.0,waitlist,true,445.0,,445.0,NEWLOB                                            ,2019-04-20,20190527
TRNAFBGJB6HLA0,confirmed,58514337,512,1,success,355.0,waitlist,true,355.0,,355.0,NEWGI                                             ,2019-04-20,20190526
TRNAFBI3UPZYL1,confirmed,31919228,1036,2,success,1790.0,waitlist,true,1790.0,,1790.0,Active                                            ,2019-04-21,20190602
TRNAFBITVLFLIA,confirmed,36763150,1124,1,success,1425.0,waitlist,true,1425.0,,1425.0,NEWLOB                                            ,2019-04-22,20190525
TRNAFBJ5ZKSZQ2,order_payment_status_success,30791484,385,1,success,285.0,collected,true,285.0,,285.0,Active                                            ,2019-04-22,20190524
TRNAFB9HXLUEG7,confirmed,58036243,1753,1,success,710.0,pending_utp,true,710.0,,710.0,NEWGI                                             ,2019-04-13,20190605
TRNAFB93AF09MN,confirmed,25969264,1483,1,success,610.0,waitlist,true,610.0,,610.0,Active                                            ,2019-04-13,20190517
TRNAFBCHS5068E,confirmed,58325574,1862,4,success,6685.0,waitlist,true,6685.0,,6685.0,NEWGI                                             ,2019-04-16,20190528
TRNAFBF09OB0H1,confirmed,6518439,387,1,success,680.0,waitlist,true,680.0,,680.0,Active                                            ,2019-04-18,20190523
TRNAFBFUL00XG2,order_payment_status_success,26371653,1051,1,success,1395.0,collected,true,1395.0,,1395.0,Active                                            ,2019-04-19,20190601
TRNAFBGK7QGZUD,confirmed,48228385,481,2,success,580.0,waitlist,true,580.0,,580.0,NEWGI                                             ,2019-04-20,20190523
TRNAFBHWL6O4I1,confirmed,56158341,192,1,success,160.0,pending_utp,true,160.0,,160.0,Active                                            ,2019-04-21,20190529
TRNAFBGSSWI7K9,confirmed,25801774,978,1,success,475.0,waitlist,true,475.0,,475.0,NEWGI                                             ,2019-04-20,20190526
TRNAFBH8ILDFRH,confirmed,51253042,1753,1,success,1860.0,waitlist,true,1860.0,,1860.0,Active                                            ,2019-04-20,20190614
TRNAFBHOIPM5XO,confirmed,58185622,1168,1,success,525.0,waitlist,true,525.0,,525.0,Active                                            ,2019-04-21,20190626
TRNAFBD959YXD6,confirmed,57972562,1315,1,success,565.0,waitlist,true,565.0,,565.0,Active                                            ,2019-04-17,20190530
TRNAFBGQBU2AJ6,confirmed,34073030,1477,1,success,1675.0,waitlist,true,1675.0,,1675.0,NEWGI                                             ,2019-04-20,20190525
TRNAFBJ0M7TDQS,confirmed,58579218,994,1,success,2255.0,pending_utp,true,2255.0,,2255.0,NEWGI                                             ,2019-04-22,20190602
TRNAFB9RUQ3T34,confirmed,57995431,1445,1,success,625.0,waitlist,true,625.0,,625.0,Active                                            ,2019-04-14,20190617
TRNAFBEQDZ650P,confirmed,26242963,386,1,success,680.0,waitlist,true,680.0,,680.0,Active                                            ,2019-04-18,20190527
TRNA1J5AO5CCA8,confirmed,22530,2846,3,success,4955.0,pending_utp,true,4955.0,,4955.0,NEWGI                                             ,2019-04-20,20190603
TRNAFBFL6G9YIM,order_payment_status_success,34727340,1004,2,success,2680.0,collected,true,2680.0,,2680.0,NEWGI                                             ,2019-04-19,20190527
TRNAFBJ4PJOE86,confirmed,48123163,495,2,success,590.0,pending_utp,true,590.0,,590.0,Active                                            ,2019-04-22,20190528
TRNAFBB1SJ7A80,confirmed,58290512,385,1,success,730.0,waitlist,true,730.0,,730.0,NEWGI                                             ,2019-04-15,20190516
TRNAFBAIADSHSP,confirmed,11072007,1497,2,success,2500.0,waitlist,true,2500.0,,2500.0,Active                                            ,2019-04-14,20190612
TRNAFBBOZ3783R,order_payment_status_success,38763134,172,3,success,0.0,collected,true,440.0,,440.0,Active                                            ,2019-04-15,20190602
TRNAFBDGND6F1E,order_payment_status_success,17230755,755,1,success,1145.0,collected,true,1145.0,,1145.0,Active                                            ,2019-04-17,20190521
TRNAFBDLK916CK,confirmed,12236539,1153,1,success,1460.0,waitlist,true,1460.0,,1460.0,Active                                            ,2019-04-17,20190616
TRNAFBG73SC10S,confirmed,28501277,493,1,success,855.0,waitlist,true,855.0,,855.0,Active                                            ,2019-04-20,20190602
TRNAFBGM8RFRHZ,order_payment_status_success,12861603,1950,1,success,1975.0,collected,true,1975.0,,1975.0,Active                                            ,2019-04-20,20190605
TRNAFBGUH8ZU3S,order_payment_status_success,39282275,2208,1,success,800.0,collected,true,800.0,,800.0,Active                                            ,2019-04-20,20190528
TRNAFBHSHP59FZ,confirmed,740996,298,5,success,2335.0,waitlist,true,2335.0,,2335.0,Active                                            ,2019-04-21,20190530
TRNAFBIYQZHRM0,confirmed,58023354,228,1,success,150.0,waitlist,true,150.0,,150.0,NEWGI                                             ,2019-04-22,20190525
TRNAFARNGT1G0Z,confirmed,47142279,7,1,success,40.0,waitlist,true,40.0,,40.0,Active                                            ,2019-03-28,20190331
TRNAFBAB1M09E6,order_payment_pending,34440992,2087,1,success,780.0,waitlist,true,780.0,,780.0,NEWGI                                             ,2019-04-14,20190603
TRNAFBA0ST4JWL,confirmed,58194631,140,1,success,160.0,waitlist,true,160.0,,160.0,NEWGI                                             ,2019-04-14,20190521
TRNAFBDMYSIGRW,confirmed,48002910,479,1,success,1155.0,waitlist,true,1155.0,,1155.0,Active                                            ,2019-04-17,20190518
TRNAFBEYCK3HZR,confirmed,36569265,1181,1,success,3580.0,waitlist,true,3580.0,,3580.0,Active                                            ,2019-04-18,20190525
TRNIFBKCMZMNYH,order_payment_status_success,12400247,7,1,success,0.0,collected,true,40.0,,40.0,Active                                            ,2019-04-23,20190424
TRNAFBHY47U4XQ,confirmed,53503245,239,2,success,310.0,waitlist,true,310.0,,310.0,Active                                            ,2019-04-21,20190523
TRNAFBJ5BN1KMN,confirmed,58640596,2132,1,success,2020.0,waitlist,true,2020.0,,2020.0,NEWGI                                             ,2019-04-22,20190603
TRNAFBAK5B4WUC,confirmed,54697944,1202,1,success,570.0,waitlist,true,570.0,,570.0,NEWGI                                             ,2019-04-14,20190615
TRNAFBESV1N7VC,confirmed,5198447,1219,1,success,1020.0,pending_utp,true,1020.0,,1020.0,NEWLOB                                            ,2019-04-18,20190528
TRNAFBG2J8N2WH,confirmed,43325334,774,1,success,415.0,waitlist,true,415.0,,415.0,Active                                            ,2019-04-19,20190629
TRNAFBEQFRZTMS,confirmed,46445859,2160,1,success,765.0,waitlist,true,765.0,,765.0,NEWGI                                             ,2019-04-18,20190601
TRNAFBI91FGHCP,order_payment_pending,58572751,637,1,success,395.0,waitlist,true,395.0,,395.0,NEWGI                                             ,2019-04-21,20190527
TRNAFBIG8LXU8U,confirmed,58589790,949,1,success,495.0,pending_utp,true,495.0,,495.0,NEWGI                                             ,2019-04-22,20190524
TRNAFBGKJEYAXD,confirmed,20717849,1790,1,success,715.0,waitlist,true,715.0,,715.0,NEWLOB                                            ,2019-04-20,20190608
TRNAFBIRM1252U,confirmed,28451877,3518,1,success,2620.0,waitlist,true,2620.0,,2620.0,NEWGI                                             ,2019-04-22,20190616
TRNAFBIR3MY3RM,confirmed,57342191,935,1,success,465.0,waitlist,true,465.0,,465.0,Active                                            ,2019-04-22,20190609
TRNAFBBU3R3PJV,confirmed,46176957,1001,1,success,520.0,pending_utp,true,520.0,,520.0,Dormant6                                          ,2019-04-16,20190525
TRNAFBCUDCWBWW,confirmed,58383638,520,2,success,1780.0,pending_utp,true,1780.0,,1780.0,NEWGI                                             ,2019-04-16,20190519
TRNAFBENYBG9UF,order_payment_status_success,33012584,730,4,success,4160.0,collected,true,4160.0,,4160.0,Active                                            ,2019-04-18,20190524
TRNAFBC8V2QOL4,confirmed,26293882,988,3,success,3940.0,waitlist,true,3940.0,,3940.0,Active                                            ,2019-04-16,20190525
TRNAFBGR85EJU9,confirmed,58367634,1480,1,success,1675.0,waitlist,true,1675.0,,1675.0,NEWGI                                             ,2019-04-20,20190528
TRNIFBLDKYXA0S,order_payment_status_success,27152198,7,1,success,40.0,collected,true,40.0,,40.0,Active                                            ,2019-04-24,20190425
TRNAFB9Y9B4ORR,order_cancelled,30945257,1122,3,success,4195.0,collected,true,4195.0,,4195.0,Active                                            ,2019-04-14,20190519
TRNAFBCEV54LS3,confirmed,41870192,1173,3,success,3460.0,waitlist,true,3460.0,,3460.0,Active                                            ,2019-04-16,20190601
TRNAFBCB3Z8J1I,order_payment_status_success,224618,239,1,success,535.0,collected,true,535.0,,535.0,Active                                            ,2019-04-16,20190601
TRNAFBEFJXDG5P,confirmed,37342700,989,1,success,1340.0,waitlist,true,1340.0,,1340.0,Active                                            ,2019-04-18,20190601
TRNAFBEJ8FX9QK,confirmed,57746488,2188,2,success,0.0,collected,true,4140.0,,4140.0,Active                                            ,2019-04-18,20190531
TRNAFBFJ6IBX4Z,confirmed,58467126,680,1,success,425.0,waitlist,true,425.0,,425.0,NEWGI                                             ,2019-04-19,20190620
TRNAFBG3J5JU08,confirmed,57215662,1506,3,success,4855.0,waitlist,true,4855.0,,4855.0,NEWGI                                             ,2019-04-19,20190525
TRNAFBDWIPOPMX,confirmed,58342030,1708,2,success,1310.0,waitlist,true,1310.0,,1310.0,NEWGI                                             ,2019-04-17,20190620
TRNAFBFJMSJZQI,confirmed,45688298,1085,1,success,1415.0,waitlist,true,1415.0,,1415.0,NEWLOB                                            ,2019-04-19,20190605
TRNA1J5E4R4M30,confirmed,57886343,1330,2,success,1810.0,waitlist,true,1810.0,,1810.0,NEWGI                                             ,2019-04-21,20190525
TRNAFBI1GZ27WQ,confirmed,55922294,1680,1,success,660.0,waitlist,true,660.0,,660.0,NEWGI                                             ,2019-04-21,20190612
